Beer,Review,similarity_score
Framboos,blend season realli nice tart fruiti super dri funki,0.0
Framboos,l light red pink orang hue light pink head dissip somewhat quickli leav behind minim lace sweet raspberri brett yeast funk wheat oak chees characterist well sweet raspberri front throughout heavili intermix brett funk yeast note wheat oak leather earth note f medium lean toward light bodi high carbon crisp fresh tart sour sweet pretti fantast lambic,0.1901172751573434
Framboos,look clear copper nice white head incred rim smell tast funki graini raspberri feel medium bodi fizzi slight bite overal realli fantast,0.0
Framboos,bottl dec review june pou crystal clear copper color moder size bright white head dissip quickli leav lace look still glass aroma immedi raspberri hay raw wheat initi quit floral cede funki note slightli pungent chees cant say smell particularli sour there lactic tart citru rind quit complex wonder nose tast follow big plastic like funk front quickli yield floral citru note big oaki vanilla finish linger forev tast quit tart sour pucker mani lambic raspberri charact present certainli promin sure extent that due age md mouthfeel lighter side medium bodi big appropri carbon incred drinkabl could drink day wonder beer doubt sure worth difficulti obtain think prefer cantillon rose de gabrinu come raspberri lambic ive surprisingli found easi get year regardless still wonder would fridg full regular readili avail,0.0
Canuckley,black color fingernail dark brown around rim aroma mapl syrup bourbon coffe im tast mapl syrup bourbon coffe mouth thick chewi sticki,0.10540925533894599
Double Dry Hopped Double Mosaic Dream,littl hard review brew ba rate high expect high start beer perfect exampl way rate quit good even top nice golden yellow color fruiti aroma nice flavor littl carbon tast enjoy top level rate solid ipathat,0.0
Double Dry Hopped Double Mosaic Dream,pour oz th wonder chalic date stamp hard read think can appear thoroughli hazi yelloworang hue finger frothi ivori foam smell shazam citru passionfruit forest fruit mayb even littl stone fruit charact thing juic galor woop woop tast stone fruit tropic passionfruit guava much fore aroma soft sweet realli love juici fruiti charact get close sweet still realli nice mouthfeel medium bodi good carbon creami overal ye maam that darn good beer,0.12038585308576923
Double Dry Hopped Double Mosaic Dream,pour hazi golden orang thin white head tremend amount sticki lace aroma orang mango grapefruit dank hop tast orang tangerin grapefruit strawberri honeydew lime peel linger bitter hop bite medium bodi medium carbon soft mouthfeel crisp dri finish realli nice,0.0
Double Dry Hopped Double Mosaic Dream,can dont buy much half sinc time make area usual month old said tavour get back late rel fresh can admittedli shouldv gotten around one sooner sinc ive week im excit tri regardless let get pour cloudi orang gold finger soapi white head slowli fade cap leav decent lace nose vibrant tropic there nice bitter hop charact well im pick aroma orang juic lemon zest overrip cantaloup floral hop breadi malt gooseberri dank weed dri blueberri light grass manag keep wonder balanc tast thank front end sip im tast overrip cantaloup pineappl juic breadi malt grassi hop blueberri candi dank weed light orang zest swallow bring note orang zest gooseberri crackeri malt dank weed grassi hop pineappl juic overrip cantaloup light grapefruit zest medium bodi pair gentl tingl carbon result smooth yet crisp beer finish mostli dri refresh oh yeah one great super drinkabl style great balanc,0.0
Double Dry Hopped Double Mosaic Dream,thought one love howev doubl dri hop doubl mosaic daydream love love one hazi pale orang juic littl head lace hoppi citrusi scent orang pineappl slightli tangi dank tast present note dank tangi zesti citrusi note pineappl lemon orang lighter medium bodi clean mouth water subtl alcohol excel exampl style,0.0
Barrel-Aged Sump Coffee Stout,simpli outstand beer roasti dark malt strong bittersweet coffe boozi barrel presenc extrem well balanc strong flavor second bar age stout ive perenni last month abraxa among best beer ive ever,0.09491579957524991
Barrel-Aged Sump Coffee Stout,appear beer brownish black appear tan bubbl cling side glass smell nose went beyond normal coffe sweet thought might detect mapl mouthfeel huge coffe presenc beer sweet give impress get mapl profil barrel strong leav doubt barrel age right balanc hot coffe profil linger mouthfeel high drinkabl factor sinc stout overli thick still profil linger overal beer realli hit note barrel age coffe stout,0.11111111111111113
Barrel-Aged Sump Coffee Stout,much coffe,0.0
Barrel-Aged Sump Coffee Stout,tap windsor homebrew costa mesa ca one like surf report call overhead day offshor wind pull see three footer like still roll nice stuff still satisfi damnyou dream almost stand barrel cool like mope sun still shine hotti still flock shore wave averag care omg beach selfi,0.0
Barrel-Aged Sump Coffee Stout,bottl home,0.0
Barrel-Aged Sump Coffee Stout,l deep motor oil black thin dark tan head dissip quickli leav behind minim lace sweet whiskey fudg roast rich coffe follow nose rich fudg roast coffe intermix sweet whiskey slight hint oak slight lactos f full bodi light carbon smooth silki rich good bba stout person prefer standard sump im sure barrel age make much differ,0.20272121351984582
Barrel-Aged Sump Coffee Stout,bottl snifter coffe aroma awesom also roast malt oak cedar fudgi bourbon wood smooth slight coffe bite,0.0
Barrel-Aged Sump Coffee Stout,good stuff,0.0
Breakfast Stout,look dark brown nice brown head smell strong coffe sweeter note come tast excel blend coffe chocol outstand complex suppli oat feel perfect low dri mouth overal realli incred brew even dont particularli care stout weirdo enjoy,0.1803339269334865
Breakfast Stout,note process move rate beer site rate consolid one place review exact copi origin rateb review oz bottl aroma scent chocol coffe caramel appear pour opaqu black mediumtan head dissip slowli tast mediumsweet flavor dark coffe chocol cream palat fullbodi creami textur averag carbon finish subtl coffe bitter slowli wane overal dark sweet creami coffe flavor what like howev tend sweet side quit point cloy although admittedli walk fine line like stout like coffe cant go wrong one,0.31362502409359005
Breakfast Stout,look great smell appet good stout much chocol,0.2041241452319315
Breakfast Stout,omg,0.0
Breakfast Stout,sure look forward drink beer glow review unfortun beer isnt love stout porter guess shouldv known coffe beer fan dont like coffe icecream beer beer tast like adjunct stout ad coffe roast dark chocol mostli tast mola though sorta remind cup shoefli pie glass tast rich hearti probabl equival loaf bread ive much better imperi stout brand didnt need adjunct add coffe beer like coffe beer go want normal stout stay away,0.0912870929175277
Breakfast Stout,tap stout nyc fidi balanc smoke coffe dark choc mayb well balanc well proport beer ive ever hard fathom balanc howev carbon tast far bitter take mani irish dri stout beer day feel beer tad overhyp price know,0.07856742013183862
Breakfast Stout,quit someth stout go tho might consid bit sweet dairi queen meet stout,0.14907119849998599
The Greenest Green,appear green dank orang color carbon larg obscur smell nose orang bit dank tast tast green load tropic fruit particularli pineappl also qualiti orang juic pleasant bitter finish put top mouthfeel seriou viscos one overal bitter made one enjoy,0.0
The Greenest Green,oz date oz pint glass messag let go celtic pour opaqu orangish yellow littl one finger white head excel retent lace big pineappl mango citru crack mainli orang touch earth glassnot nearli strong open nice punch juic front mouth strong earthi piney bitter hint alcohol tail end fullbodi soft creami mouthfeel dryish finish low medium carbon bitter aftertast knock one park,0.0
The Greenest Green,fiveweekold pour den hazi yelloworang big tower head den white foam hold shape inch glass im get mainli papaya mango nose slightest hint green herb dank smooth rich feel great beer,0.0
The Greenest Green,possibl iter green actual bigger greener ancestor aroma blast air soon crack pine tropic fruit abund citru met nose immedi tropic citru flavor also upfront back nice earthi dank note finish plenti bitter resini mouthfeel,0.0
The Greenest Green,sweet tropic hoppi malti earthyhoppi orang citru nose one tast follow maltysweet earthycitru hoppi bitter finish one littl better balanc malti hop express tasti,0.10540925533894599
The Greenest Green,rate import untappd,0.0
The Greenest Green,pour spiegelau ipa glass green dec th turbid bit hint shini bodi fast carbon murki yellowish ting classic bright solid white cap four three finger thick rich budg glass interest hop aroma spici thick hint slightli dank pungent mushi pineappl strang well seem like pickl brine larg amount earth soili sweet hit like smokey wallop delici palat chewi tast flavor feel like mint chew gum tropic hop rich minti warm pungent aroma palat hint pineappl vanilla give touch pina colada like qualiti minti nice soft bitter meld wonder finish remind somewhat ice cream flavor textur quit fascin ipa kind wish fruit charact littl pronounc domin littl complain,0.04729837698404022
§ucaba,bottl enjoy salt lake citi ut everyth point im happi pull bold beauti barrel charact shine realli nice,0.0
§ucaba,vintag courtesi beerdog color pour light amber settl darker shade glass excel clariti leg minim shortliv offwhit head good look beer aroma fantast excel balanc caramel toffe fruit faint marmalad background rich burst glass smell amaz plenti sweet malt tongu toffe mola fig fruit almost zero bitter tasti smooth velvet plenti alcohol warm overal excel beer,0.06804138174397718
§ucaba,damn absolut roast sucaba untappd say interchang parabola,0.0
§ucaba,vintag im surpris taken long tri legendari yet seemingli access beer ive mark want almost long ive ba im hype final tri let pop open find pour cloudi medium reddish brown finger soapi light beig head fade ring leav decent lace nose quit sweet realli well balanc despit im pick aroma brown sugar mola sweet bourbon toast oak honey toast walnut vanilla bean red grape burnt caramel bake appl tast unfortun bit sweeter still pretti good front end sip im tast brown sugar sweet bourbon raisin vanilla bean mola smooth oak pear skin cocoa powder red grape light caramel swallow bring note sweet bourbon mola brown sugar roast peanut red grape bake appl vanilla bean burnt caramel smooth oak medium bodi pair gentl carbon result slick beer heat finish mostli dri despit sweet like think bit overhyp anoth bottl ill probabl cellar year,0.17600833595219073
§ucaba,barrel age barleywin ive easili best mostli mouthfeel nice rich great bourbon barrel aroma tast nice balanc barleywin flavor vintag,0.0
§ucaba,vintag sip march stout snifter glass dark brown deep red highlight near f cap appear briefli settl thick rim film spot lace surprisingli oak age bourbon booz aroma front toast dark bread malt chocol caramel flavor bourbon soak toast malt vanilla dark chocol touch cherri wine big boozi bodi yet quit smooth there light touch carbon dark chocol slip finish incred well age barley wine ale nice tug war strong booz mellow sip,0.39254050786443107
§ucaba,vintag pour bottl tulip good finger head reced rather quickli small pool lace jet black glass light get thru big barrel nose caramel toffe dri fruit good nose tast follow nose big bourbon front big hit malt sweet creami caramel raisin plum tail end finish good assert bitter residu bourbon caramel left palat,0.0649569802461631
§ucaba,ounc bottl pour snifter vintag drank januari caramel brown half inch short live tan foam suspend sediment second pour malti sweet aroma caramel bread dark fruit mild alcohol tast much addit toffeemolass type sweet touch metal tang sweet clean bitter finish keep sweet well check medium bodi low carin smooth soft close warm alcohol bite held well ba charact gone im guess hop flavor disappear oxid flavor realli small metal tang low drink easi consid high abv,0.2817180849095056
Art,mostli clear vibrantli glisten yellowgold short somewhat wellretain white head cling doili ridg funkier imagin uniqu soft brie fill nose accent touch butteri white wine nutti oak develop palat crisp tart pear slightli overrip dri apricot toastier oak develop way somehow conjur honey represent pursuit come conclus way elucid biggest name hill wine barrel age saison collect pinnacl catalogu still clearli contribut beauti blend like clover well hone experi pursu express like samuel work love monk caf cigar citi im glad longer stress organ ill need give order tri sucker,0.0
Art,batch probabl number one want treat check sourc wonder complex aroma finish bit wild funk charact bit white wine fruiti bit dri oak bit honey sweet bit herbal hop bit english muffin fantast around may best regularli avail beer world,0.06900655593423544
Art,decant ting vermilion initi impact transfer vivid metal orang luminos top deep saffron base pastel orang hue gambog tone streak throughout proportion askew cap come vista white inch steadili downsiz palett succumb snow drift highlight configur hydrophob polypeptid bitter acid modestli cling retreat point latticework residu nuanc dimli stick retent retain enact solid albeit shi aesthet decre see descend collar minut layout transpar upon transfer opul appeal earli circuit convent develop amid press radiat densiti set ester constantli web around oak cask grain bill pitch smart rustic isoamyl octano innuendo near persuas peach accompani take torani syrup form respect softli tart fuzzi record that lightli back oak tannin exchang hop effect lend floral regular phenol compound gradual character cobweb asid ripen musti given vintag work decant howev narrow present inaugur cours direct symphon seed skin allud crop advanc stronger denot age strain grain bill tie pit trench silo maintain profit presenc ester markedli harmon amongst ranch pastor foreground milder fruit ascrib pear berri apricot moreov undercroft ea f uptick dri torront similitud dispatch besid barrel aldehyd cessat retain earth rural loiter eugenol structur beyond leatheri tannin constitut ferment complex soft cask neat trait ethyl acet porou oak coda name oxid kindli solvent growth fresh clingston peach imput seedi connot per infer pit french oak barrel offer mild spice complex polym phenol aldehyd pitch vanillin meanwhil malt back breadi account dorset knob pie crust hop back longleaf pine essenc keton casual mingl chiefli induc raspberri keton alongsid strawberri melon connot emerald drop pluot buildout flesh fruit palm syrup catacomb dust delic descend golden silk spider coupl cattl yard atmospher leatheri tannin transfer arid elev rustic granular time weather cours reverber inaugur solvenc thru oloroso sherri implement offer oxid nutti exot thicket rear side percept murmur clove nutmeg guaiacol quietli coat codicil smoke polyphenol compound dictat pas rain flagston textur miner compon later transcend seafront surfac soft calm acid natur given modest vivac attenu steadili consequ dri format benefit cask scriptur depict hydrolys substanc yeast grandios percept back across bitter earthi hop effect phenol companion lurk balanc sensit malt manner loyal intent annihil cours french oak barrel impress timet advantag vintag improv dryness cut sugar crank upinterconnect ester,0.0
Double Dry Hopped Double Mosaic Daydream,de beerepubliceu en copa teku jugando hogwart legaci cremosa de trago muy fcil pesar del elevado abv cuyo alcohol se nota en boca en ningn momento,0.0
Double Dry Hopped Double Mosaic Daydream,pour super hazi tast mix lemon pineappl light citru great hop bite bitter love seri gener surpris top option oh good beer world class,0.0
Double Dry Hopped Double Mosaic Daydream,well made beer awesom flavor aroma superb mouthfeel anyth ive oh x mosaic averag long live mosaic hop,0.0
Double Dry Hopped Double Mosaic Daydream,pour hazi caution light yellow color one inch head tast lemon pineappl dank hop heavi bodi slightli bitter moder carbon bad lot better half good four pack,0.0
Pirate Bomb!,black color penetr light there fingernail brown around rim cover third top aroma chili rum coffe im tast chili vanilla cacao rum mouth warm chili otherwis chewi,0.0
Grey Monday,review name grey monday breweri brueri locat placentia ca style doubl barrel imperi barrel age stout abv can date sept reach reviewsb never thought would get review start look forward next come time review mileston chose behemoth grey monday name grey monday nod intens complex flavor beer make perfect choic contempl raini day use tulip glass serv beer degre pour creat frothi airi onefing light tan head poor retent semiquick retent left lace glass color inki black opaqu chart srm beer beauti okay quick dissip abv bring glass nose im greet symphoni aroma massiv oak barrel intens bourbon nutti chocol note danc togeth nose glass pick subtler hint coffe tobacco char earthi tone alcohol mola raisin fig caramel toffe maillard burnt sugar nutti vanilla light char orang beer sensori adventur aroma ad new layer complex first sip grey monday revel flavor burst forth start massiv nutti that perfect blend chocol coffe bourbon char oak like delici nut butter mix fine chocol reminisc nutella sophist twist beer flavor develop palat toffe caramel mola char tobacco vanilla earthi note doubl barrel creat huge complex depth beer oak bourbon char caramel note beer uniqu experi journey flavor keep return expect chewi mouthfeel beer coat tongu palat leav rich den finish warm insid bodi heavi medium carbon ad overal luxuri mouthfeel grate grey monday wasnt overli heavi chewi expect beer high abv didnt make hot love express nutti barrel age right overpow flavor im sure achiev balanc im sip wood truli enjoy stout especi chilli damp idaho even,0.07332355751067665
Grey Monday,ml bottl snifter bottl pour near black opaqu brief head lace aroma roast malt chocol vanilla oak bourbon hazelnut warm flavor bourbon strong warm roast malt chocol oak hazelnut light vanilla smooth good full bodi appropri carbon black tuesday base great hazelnut show expecteddesir mayb theyv fade age mayb still pretti solid overal enjoy rfob,0.12830005981991685
Grey Monday,ml cappedwax bottl serv small hoppin frog snulip edit hand beerdog pour dark brown dark expect nearli still basic head smell mild alcohol front ton chocol coffe vanilla tast boozi afraid though definit boozi get vanilla spice chocol plum label say hazelnut think specif flavor either lost time drown booz vanilla char mouthfeel lighter expect medium bodi bit dri textur realli surpris overal interest good interest warm next coupl hour sip,0.24759378423606918
Grey Monday,bottl pour dark night short quickli dissip khaki head leav ring tini bubbl nose sweet cocoa mola boozi barrel wood hint nut tast follow le definit get alcohol creep linger finish cold weather sipper,0.19802950859533486
Grey Monday,vintag im absolut sucker hazelnut stout see brueri one instant buy plu also anoth top list tick big as bottl ill like attack night let stop wast time get right pour dark brown finger light tan head quickli fade ring leav minim lace right jump isnt much hazelnut present nose still interest nonetheless im pick aroma mola earthi bourbon peat smoke sea salt cocoa powder toast hazelnut dri oak light vanilla raisin hazelnut definit express bit tast though still arent exactli forefront front end sip im tast cocoa powder earthi bourbon toast hazelnut toast oak black cherri burnt caramel vanilla sea salt smoki tobacco swallow bring note dark chocol earthi bourbon toast hazelnut sea salt peat smoke sea salt mola dri oak burnt caramel light vanilla medium bodi pair gentl carbon result slick beer finish mostli dri drink significantli abv like liter le half that easili impress part one struggl one definit top materi adjunct isnt realli star hand danger drinkabl pretti uniqu worth shot sure,0.09837387536759296
Grey Monday,ml bottl edit sent new societi member new nationwid ship polici littl differ base black tuesday im honest regular bt mani time first grey monday mean excel hazelnut treatment pretti mute point ever promin yield slight gener nutti touch addit sweet nutella that sure also suffer shortcom standard bt thin mouthfeel ultrahigh abv pretti hot bourbon heat warm bit,0.07161148740394331
Grey Monday,pour dark brown though moder light clariti edg fizzi cola head quickli dissip thin ring nose hint hazelnut right bat give way big wave whiskey rum mola dark soy sauc barley oyster sauc vanilla flavor littl tough place heat warm booz sharp ethanol pop right away there signific salin that differ black tuesday le deep blackstrap mola brackish sea spray even oyster malt soy sauc black licoric le intens bt nut come forward warm though hard definit place hazelnut would guess along peanut hazelnut definit noth fatti like walnut mouthfeel remark thin kind beer id call moder especi compar bt bcb that bad per se think feel contribut overal heat sharp interest though im sure id keen shell anoth bottl,0.0880450906325624
Lou Pepe - Gueuze,vibrant deep cherri red color den creami pink foam intens complex tart cherri twang nose tart complex cherri start finish nice linger tart cherri medium bodi light carbon im fan sour fantast highli recommend,0.0
Lou Pepe - Gueuze,look absolut love look organish copper one great head rimminglac keep keep smell graini slight citru tart tast feel medium bodi light carb overal pretti great,0.0
Lou Pepe - Gueuze,,0.0
Society & Solitude #6,good stuff,0.0
Society & Solitude #6,singl draft mule bar winooski eight dollar eighth brew review guy good one best beer,0.0
Montmorency Vs Balaton,rememb astrial rubicit year ago swear would someday tri jk fame beer v b final rubi red pour small eggshel white head eventu settl surfac island smell exactli promis sour cherri classic jk farmhous yeast barnyard funk touch lemon peel kiss vanilla tast switch vanilla lemon intens funk milder get hay genus support red fruit touch earth best new world take belgian classic long time feel tart mildli acid funki medium bodi smooth cool fashion,0.0
Montmorency Vs Balaton,bout bottl may shortli legendari atrial rubicit review anoth highli acclaim wild ale jester king tonight knack fruit wild ale im bet one home run let pop open see pour opaqu reddish purpl finger pinkish white head quickli fade ring leav minim lace nose actual rather subdu surprisingli im pick aroma tart cherri lemon juic sharp oak brown sugar vanilla red wine vinegar graham cracker thing liven much tast amp tart sweet front end sip im tast tart cherri sharp oak cranberri brown sugar tannic red wine wet hay lemon zest old leather light raspberri swallow bring note tart cherri graham cracker tannic red wine sharp oak old leather toast walnut vanilla jammi raspberri lemon juic wildflow honey light medium bodi pair moder carbon result sharp beer finish mostli dri refresh anoth winner jester king absolut nobodi surpris dammit jester king late tempt visit breweri day,0.036661778755338326
Montmorency Vs Balaton,ml green bottl date label describ bout may cherri red color bodi brief head disappear within second rise bubbl tri make ring lace aroma sour funk leather oak background tart cherri tast layer depth length initi cherri flavor rather sweet turn tart oak throughout earthi funk brief appear spice longer interv vanilla sweet tart aftertast fade away rather slowli medium mouth feel touch syrup dri finish tooth scraper cherri tast realli fresh expand flavor beyond base sour ale bright red appear full nose rang flavor make one savor present wide palat experi well balanc extrem,0.09794042137487836
V.S.O.R. Select,sinc new amaz beer one complex flavor evolv time sipper tast cannot fulli appreci quickli wow realli boozymor intox flavor aroma mouthfeel could list lot flavor like caramel rye cognac dark fruit blend key sold oz can dont consid price without convert bomber qualiti feel lucki find one,0.07715167498104597
Leaner,appear beer golden orang color visibl carbon smell nose vinegari note peach tast tast profil vinegari front note peach green appl highli acid chip away tooth enamel note fresh cut grass funk emerg finish mouthfeel carbon aggress bodi stay power overal beer drank like kettl sour saison,0.0
Leaner,look hazi orangish copper realli nice white head rim slight lace smell easi peach tart tast realli nice slightli tart peach wood feel medium bodi creami overal love,0.0
Appervation,ml bottl shareblack pour ring brown head aroma roasti malt coffe chocol tast roasti bitter mildli sweet chcocol healthi dose abv,0.24077170617153845
Appervation,draft jacki o th columbu nice rich chocol flavor wish hadnt serv cold far better warm black slight brown head great barrel balanc tast sp influenc beer chewi finish solid ba stout,0.10369516947304254
Double Dry Hopped Mylar Bags,delici dipa tast follow nose tropic delight,0.0
Double Dry Hopped Mylar Bags,pour oz tulip can appear medium goldenyellow hue plenti haze finger frothi ivori foam smell sweet malt excel tropic fruiti juici orangejuliusey aroma entic intrigu enraptur tast littl bit earthier danker aroma still excel tropic fruit charact realli realli good mouthfeel medium bodi good carbon creami overal complex beer doesnt depth say rich barleywin belgian quad said depth beer posse flavor zone realli appeal flavor flav say dont believ hype case think warrant outstand beer,0.05688801239885744
Double Dry Hopped Mylar Bags,can month ago appear pour nearli complet hazi clariti medium golden color strong white head srm aroma strong aroma orang citru tropic pineappl mango melon underneath flavor strong flavor orang citru tangerin tropic pineappl sweet melon apricot underneath juici resin finish sweet feel heavierbodi strong carbon finish smooth sweet hide abv well compar half ddh southern hopalist pour brighter similar head milder aroma tangerin resin mango apricot le lime lemon citru green grapemelon juicier sweeter drekker goon platoon pour simliar milder aroma tangerin pineappl resin pine mango le orang guava kiwi strawberri similar sweet pine overal rate worldclass beeradvoc larg sweet tangerin mango apricot flavor hide abv well pretti good actual good pretti standard half though opinion,0.18007060151640494
Double Dry Hopped Mylar Bags,can opaqu medium golden tan color den bright white sticki foam lace white stick side glass like cotton candi peach spici fruit rind apricot spici pineappl tangerin overal aroma dank spici surpris fall line aroma dank fruiti spici start finish peach apricot papaya tropic fruit spici citru pineappl finish sweeter side big medium bodi pillowi soft chewi there slight warm back throat shah memor fantast worth seek recommend,0.0
Yellow Bus,version thank dustin amaz beer,0.0
Yellow Bus,remak version og white whale never tast origin comparison darn thing wrong juici ripe peach day balanc nice sour,0.0
Yellow Bus,appear pour somewhat hazi golden color one finger head fade collar squiggl lace smell barnyard funk tart peach floral peach blossom element oaki tast vinou peach barnyard funk floral aspect oaki tart middl dri somewhat sour finish mouthfeel medium bodi moder high carbon puckeri overal delight sour element perfect harmoni,0.0
Midnight Still,great beer,0.0
Midnight Still,version pour bottl snifter nice thick strong fudg flavor,0.0
Trappistes Rochefort 10,bottl pour dark rich brown color inch plu thick creami tan foam smell caramel toffe dark fruit hop flavor follow smell sweet brown sugar caramel toffe also hop bodi mediumlight quaffabl,0.2641352718976872
Trappistes Rochefort 10,gener dark caramel color toward thinner bottom glass light abl shine there almost birch beer like appear load foami tan head excel retent good lace overal attract beer caramel vibe nose hop present tast mostli followslot sweet maltscaramel toffe nice dri finish hop bite mediumlight bodi smooth clean overal excel beer,0.14322297480788662
Trappistes Rochefort 10,final got tri much talk beer last night definit live hype ive never tast someth complex layer initi impress open bottl pour strike caramel color might lead think stout colour lighter stout notic hold light along strong aroma spice alcohol hint chocol also nice foam last long time first tast might taken aback undeni smooth well alcohol mask sip alcohol might feel tast noth el youd wrong alcohol one last thing youll tast beer initi youll tast coffe spice along gentl sooth sweet pleasantli compliment stringent alcohol tast finish get nice bitter gener associ beer finish beer stop test sen youll feel warmth cours bodi drink make way stomach reach youll feel pleasant warmth warmth compar one felt feast soup stew definit high qualiti one kind beer tri everi person interest beer strong complex tast beer good drink winter everi cannot see drink everi week twothre month kind beer due price also due fact much take dark elixir imagin drunk royal game throne,0.09090909090909093
Trappistes Rochefort 10,almost never rate anyth perfect mean never better like lifelong beer quest apex downhil tast rate beer around forti year say rochefort world best beer includ westi rochefort certain malti thick dont get westi love stuff world best el say beyond,0.0
Trappistes Rochefort 10,much alcohol astring bitter tast cola chocol absurd amount head carbon overal good would expect,0.14907119849998599
Trappistes Rochefort 10,note process move rate beer site rate consolid one place review exact copi origin rateb review ml oz bottl pour dark cola brown fact look like cocacola lightbrown head dissip quickli aroma chocol caramel raisin tast wow lightlysweet overli flavor cola plum anoth fruit cant quit put finger medium bodi textur carbon pretti live finish smooth long hint brown sugar one fine beer thing might inclin chang would make littl fuller bodi,0.12451456127293808
Pseudo Sue,purchas one plonk fyshwick januari final drank august year l beer hazi point opaqu light sunset yellow hue glass there frothi brightwhit longlast head multitud bubbl seen along edg glass head distanc id thought drink fruit juic aroma usual hazi pale ale tropic slightli dank citru melang pineappl mango guava stand tast often case beer close mirror nose alcohol fruit punch vibe pine mango orang come fore could pick heap fruit thought long hard enough there warmth way given beer abv im assum that hop load talk there slightest bite shampoo aftertast enhanc overal experi rather detract mouthfeel full soft like hazi carbon mild sherbeti nice credit brewer im drink side world eight month bought there still vigor tropic aroma hoppi bite swallow cheer,0.0
Pseudo Sue,fine ipa noth special tast basic like surli isnt dis la doa plini oliph dreamyard even foggi geezer tastier,0.0
Pseudo Sue,arguabl best pale ale ive life beauti lace gorgeou citrusi bouquet lead drinkabl beer pleasant mouthfeel wonder hoppi dont usual like hoppi much hoppi turn happi,0.0
Pseudo Sue,flavor citru pine resin grapefruit flora hop note mouthfeel moder high carbon medium bodi clean finish excel,0.0
Pseudo Sue,incred beer drinkabl great tast note mouthfeel neipa,0.0
Pseudo Sue,favorit american pale ale,0.0
Pseudo Sue,understand world think practic perfect citra ale necessarili disagre rate overdo bit first pale ale neipa rate accordingli couldnt rate pale ale that love beer find pint wouldnt abl drink sweet aftertast ale somehow cloy cant describ better,0.07580980435789034
Abrasive Ale,quit clear golden color soapi white head greaat lace nose say fruit citru mayb mango nice bitter finish smooth realli nice beer dont see much surli,0.0
Abrasive Ale,pour hazi copperorang color super fluffi offwhit head persist lot small gaug bubbl lace strong hit pine citru nose resin citrabrand funk tail end love blast lemoni citru front undercurr grapefruit come forward juici malti middl pepper spice pith come forward sharp assert bitter finish super easi drink smooth clean moder weight abv complet hidden close enough dryness invit immedi return id heard one year never chanc get abras move glad make acquaint ill pick one get chanc,0.0
Abrasive Ale,oz nonic pint glass cloudi bodi golden amber finger white foam floral citru pine sweet big citru mainli pink grapefruit bitter floral note littl pine pepperi spice quit fruiti heavi malt backbon bitter never let bitter complex enjoy bitter bite way smooth full bodi averag carbon excel dipa surli,0.06950480468569159
Abrasive Ale,oz can f purchas pack shelf shangi pour fat tulip l slightlyhazi medium ambercolor liquid huge head pour tight fray cotton contour hold thin collar thin misti cap leav big band lace oppo sip spot floral initi pop rosewat follow fleshi orang pulp lemongrapefruit zest background hint pine littl honeyish malt want poke gummi orang slice soft essenc alcohol excel overal intens citru kiss rush floral right behind aftertast spici green bitter slowli swell certainli big malti base muffincakey qualiti sodden hop resin vagu dri palecolor fruit apricot sultana slowli creep aftertast residu bitter grow pepperi hair volum bitter keep increas speaker crack shake hop artifact emerg f bitter bite take hold tongu mildli intensifi ethanol set sing yet cool touch near back palat bodi resin make silki luscious front give way grow heat soft carbon take long releas east especi consid furiou year first surli beer ever heard c though dark bender werent far behind go tri next pint theyr websit suggest prefer vessel aggress comfort,0.040522044923655395
Abrasive Ale,happi final found local pa search year disappoint coupl month old ale still tast fresh rate ne flavor profil west coast appear transluc golden definit cloudi head white foami aroma came wave sweet fruit flavor came wave seem one differ type tropic fruit fantast drink experi downsid price tag would bargain tavern,0.07453559924999299
Abrasive Ale,can month ago appear pour slightli cloudi clariti medium orang color strong white head srm aroma strong aroma rich grapefruit tropic mango melon resin earthi tropic tropic peach evolv warm flavor flavor follow nose strong tropic grapefruit pineapl mangomelon sweet peach underton moder balanc sweet smooth caramel balanc bitter pine note feel heavier bodi strong carbon finish sweet surprisingli clean drinkabl palat compar revolut antihero ipa pour lighter stronger aroma juici grapefruit tropic pineappl melon peach le resin nectarin syrup juicier also balanc pine bitter winner surli compar surli axe man pour darker hazier stronger aroma sweet juici tangerin peach le dank berri pine note pour darker rich tropic flavor dank bitter heavier flavor overal compar great lake ancient arctic pour hazier milder head stronger aroma dank grapefruit orang pine melon le sweet overrip grapefruit orang fruit punch bitter flavor overal wow surprisingli fantast ipa grapefruit tropic pineappl mangomelon peach flavor juici enough pine grapefruit citru rind balanc beldn neipa juici flavor westcoast bodi mouthfeel sort remind half acr ipa blend unlik axe man mani way hate imperi ipa alcohol sweet malt ruin hop flavor ipa bitter nearli everi time one may except big juici orang tropic melonberri flavor resin pine bitter end sweet nice balanc bitter imperi wcipa pack enough bitter fantast rate,0.1499923475244192
